,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_type,Vehicle_type,Temperature,Humidity,Weather,Traffic,Distance (km),Target
1105,7C01,MYSRES17DEL01,25.0,4.9,12.326356,76.619103,12.436356,76.729103,Buffet ,scooter ,18.13,82.0,broken clouds,High,21.93,36.63333333
1106,7450,HYDRES05DEL02,24.0,4.6,17.433809,78.386744,17.453809,78.406744,Snack ,motorcycle ,21.22,65.0,broken clouds,Low,4.71,25.21666667
1107,C60,COIMBRES01DEL01,31.0,4.0,11.016298,76.972076,11.056298,77.012076,Meal ,motorcycle ,24.88,73.0,mist,Moderate,9.03,29.2
1108,B112,MUMRES12DEL01,29.0,4.6,19.207222,72.972281,19.317222,73.082281,Drinks ,motorcycle ,26.97,50.0,clear sky,Very High,18.37,60.73333333
1109,9331,RANCHIRES13DEL03,25.0,4.6,23.374989,85.335486,23.464989,85.425486,Snack ,scooter ,17.58,69.0,clear sky,Very High,17.33,55.5
1110,5B28,MYSRES08DEL02,21.0,4.6,12.297954,76.665169,12.377954,76.745169,Buffet ,motorcycle ,18.28,82.0,broken clouds,High,16.85,44.75
1111,7C4E,VADRES13DEL01,38.0,4.9,22.310237,73.158921,22.380237,73.228921,Buffet ,scooter ,22.68,43.0,clear sky,Moderate,13.25,26.73333333
1112,BB36,BANGRES02DEL03,31.0,4.9,12.970221,77.645396,13.060221,77.735396,Meal ,scooter ,19.18,93.0,mist,High,16.49,43.61666667
1113,FB5,VADRES05DEL01,23.0,4.2,22.310526,73.170937,22.380526,73.240937,Buffet ,motorcycle ,22.66,43.0,clear sky,Moderate,14.01,32.23333333
1114,6D6C,BANGRES15DEL02,35.0,4.8,12.975377,77.696664,13.025377,77.746664,Buffet ,motorcycle ,19.58,93.0,mist,High,18.67,46.45
1115,8720,VADRES11DEL03,39.0,4.4,22.308096,73.167753,22.338096,73.197753,Snack ,motorcycle ,22.85,43.0,clear sky,Low,7.37,18.58333333
1116,CF05,AGRRES15DEL03,24.0,5.0,16.89756628544272,70.17459636928464,0.03,0.03,Snack ,motorcycle ,26.28,85.0,light rain,High,13.4,33.36666667
1117,9A4C,MYSRES02DEL01,28.0,4.7,12.304569,76.643622,12.344569,76.683622,Snack ,motorcycle ,18.22,81.0,broken clouds,Moderate,11.33,33.18333333
1118,1EB8,VADRES12DEL02,29.0,4.6,16.89756628544272,70.17459636928464,0.05,0.05,Drinks ,motorcycle ,26.26,85.0,overcast clouds,High,13.4,36.267492847542144
1119,38DF,MUMRES14DEL02,27.0,4.6,19.1813,72.836191,19.2313,72.886191,Meal ,electric_scooter ,26.54,44.0,smoke,High,12.88,42.2
1120,D9F3,LUDHRES01DEL03,37.0,4.8,30.873988,75.842739,30.963988,75.932739,Snack ,scooter ,18.82,56.0,clear sky,Very High,17.55,55.3
1121,DB47,LUDHRES02DEL03,27.0,4.6,16.89756628544272,70.17459636928464,0.06,0.06,Meal ,scooter ,26.28,84.0,broken clouds,High,13.4,36.27132702587469
1122,A743,VADRES17DEL02,24.0,4.7,16.89756628544272,70.17459636928464,0.13,0.13,Snack ,scooter ,26.27,84.0,overcast clouds,High,13.4,36.275161609554345
1123,124A,PUNERES11DEL03,32.0,4.7,18.533811,73.899315,18.563811,73.929315,Drinks ,scooter ,19.01,64.0,clear sky,Low,6.33,29.41666667
1124,1DB3,RANCHIRES20DEL02,33.0,4.1,23.39925,85.390464,23.52925,85.520464,Snack ,motorcycle ,17.75,67.0,clear sky,High,22.77,41.46666667
1125,6C6E,MUMRES010DEL03,36.0,4.7,19.003517,72.82765,19.033517,72.85765,Snack ,electric_scooter ,27.0,44.0,smoke,Moderate,8.04,38.66666667
1126,71B6,SURRES15DEL03,36.0,4.3,21.160522,72.771477,21.220522,72.831477,Drinks ,electric_scooter ,23.15,43.0,clear sky,Moderate,10.58,32.48333333
1127,AADB,HYDRES17DEL02,22.0,4.7,17.451976,78.385883,17.501976,78.435883,Meal ,motorcycle ,21.36,64.0,broken clouds,Moderate,11.03,28.6
1128,2887,INDORES14DEL01,21.0,4.6,22.761593,75.886362,22.801593,75.926362,Buffet ,motorcycle ,17.14,72.0,haze,Low,8.16,22.16666667
1129,BE42,PUNERES07DEL03,35.0,4.5,18.546947,73.900626,18.576947,73.930626,Drinks ,motorcycle ,19.2,65.0,clear sky,Low,6.21,28.38333333
1130,63B5,INDORES09DEL02,34.0,4.8,22.725835,75.887648,22.855835,76.017648,Drinks ,motorcycle ,17.29,53.0,clear sky,Very High,27.38,55.38333333
1131,CC32,LUDHRES07DEL03,20.0,4.7,16.89756628544272,70.17459636928464,0.03,0.03,Buffet ,motorcycle ,26.28,85.0,light rain,High,13.4,33.36666667
1132,A8D7,PUNERES12DEL03,22.0,4.7,18.520016,73.830547,18.580016,73.890547,Snack ,scooter ,19.05,64.0,clear sky,High,12.74,39.6
1133,AD18,MYSRES02DEL02,23.0,4.7,12.304569,76.643622,12.434569,76.773622,Drinks ,motorcycle ,17.74,82.0,broken clouds,Very High,26.05,56.63333333
1134,E192,AGRRES15DEL01,22.0,4.5,16.89756628544272,70.17459636928464,0.04,0.04,Buffet ,scooter ,26.28,85.0,broken clouds,High,13.4,36.27899659862396
1135,89A,MYSRES08DEL02,29.0,4.6,12.297954,76.665169,12.377954,76.745169,Snack ,electric_scooter ,18.28,82.0,broken clouds,High,16.85,46.75
1136,8FC3,JAPRES16DEL03,23.0,4.7,26.849596,75.800512,26.989596,75.940512,Drinks ,motorcycle ,20.0,46.0,clear sky,Very High,24.64,67.0
1137,C5DD,AURGRES06DEL01,22.0,4.4,19.874449,75.360232,19.984449,75.470232,Snack ,motorcycle ,17.0,82.0,mist,Very High,28.36,75.51666667
1138,AADD,HYDRES15DEL02,33.0,4.5,17.45971,78.368855,17.53971,78.448855,Drinks ,scooter ,21.14,65.0,broken clouds,Very High,23.14,65.15
1139,A0B9,PUNERES07DEL03,29.0,4.6,18.546947,73.900626,18.636947,73.990626,Meal ,motorcycle ,19.31,65.0,clear sky,High,18.69,44.81666667
1140,2604,INDORES07DEL02,20.0,4.6,22.722634,75.886959,22.852634,76.016959,Snack ,motorcycle ,17.29,53.0,clear sky,Very High,26.95,50.26666667
1141,B76C,VADRES12DEL02,37.0,4.0,16.89756628544272,70.17459636928464,0.08,0.08,Meal ,motorcycle ,26.25,85.0,overcast clouds,High,13.4,36.28283199312641
1142,1066,MYSRES05DEL01,29.0,4.6,12.323978,76.627961,12.363978,76.667961,Meal ,bicycle ,18.32,81.0,broken clouds,Moderate,9.71,28.55
1143,7C23,MYSRES07DEL03,20.0,4.7,12.325461,76.632278,12.385461,76.692278,Buffet ,motorcycle ,18.3,77.0,scattered clouds,Moderate,14.52,33.6
1144,7F3D,COIMBRES13DEL02,24.0,4.4,11.003669,76.976494,11.023669,76.996494,Buffet ,motorcycle ,24.95,73.0,mist,Very Low,3.75,15.66666667
1145,571B,COIMBRES04DEL01,20.0,4.9,11.024839,77.007003,11.034839,77.017003,Drinks ,motorcycle ,24.87,73.0,mist,Very Low,2.29,20.6
1146,BCDF,COIMBRES06DEL03,28.0,4.7,11.021278,76.995017,11.111278,77.085017,Drinks ,scooter ,25.12,73.0,mist,High,17.58,50.3
1147,CF16,KNPRES15DEL03,32.0,4.8,26.482419,80.320939,26.572419,80.410939,Meal ,motorcycle ,21.74,56.0,clear sky,Very High,19.1,46.65
1148,BD64,INDORES010DEL01,36.0,4.8,22.75004,75.902847,22.76004,75.912847,Snack ,motorcycle ,17.08,72.0,haze,Very Low,2.07,14.2
1149,4D56,RANCHIRES02DEL02,35.0,4.7,16.89756628544272,70.17459636928464,0.05,0.05,Buffet ,electric_scooter ,26.26,85.0,overcast clouds,High,13.4,36.286667793104534
1150,66BF,MUMRES09DEL02,23.0,4.7,18.994049,72.825203,19.044049,72.875203,Meal ,motorcycle ,27.01,44.0,smoke,High,9.58,43.93333333
1151,6C44,SURRES12DEL01,22.0,4.8,21.183434,72.814492,21.253434,72.884492,Meal ,electric_scooter ,22.83,42.0,clear sky,High,14.97,33.1
1152,75BA,SURRES19DEL03,29.0,4.8,21.149669,72.772629,21.239669,72.862629,Drinks ,motorcycle ,22.97,43.0,clear sky,Very High,20.14,56.98333333
1153,B0D1,RANCHIRES18DEL01,23.0,4.5,23.351489,85.324253,23.361489,85.334253,Buffet ,motorcycle ,17.68,68.0,clear sky,Very Low,2.28,12.38333333
1154,9DBB,VADRES02DEL01,27.0,4.4,16.89756628544272,70.17459636928464,0.07,0.07,Buffet ,electric_scooter ,26.28,84.0,broken clouds,High,13.4,36.290503998601224
1155,A5A3,HYDRES11DEL02,28.0,4.8,17.430448,78.418213,17.450448,78.438213,Meal ,motorcycle ,21.4,67.0,broken clouds,Low,4.85,17.26666667
1156,470C,BANGRES17DEL02,22.0,4.7,12.972532,77.608179,13.022532,77.658179,Drinks ,motorcycle ,19.4,92.0,mist,Moderate,8.64,42.45
1157,566,MYSRES20DEL02,29.0,4.6,-12.337978,76.616792,12.387978,76.666792,Snack ,electric_scooter ,18.34,81.0,scattered clouds,High,13.4,36.294340609659315
1158,74D3,COIMBRES01DEL03,37.0,4.9,11.016298,76.972076,11.046298,77.002076,Snack ,motorcycle ,24.81,73.0,mist,Moderate,6.87,29.01666667
1159,AB82,VADRES16DEL01,28.0,4.3,16.89756628544272,70.17459636928464,0.04,0.04,Meal ,motorcycle ,26.28,85.0,broken clouds,High,13.4,36.298177626321724
1160,3B21,MYSRES06DEL01,32.0,4.8,12.323994,76.626167,12.433994,76.736167,Meal ,motorcycle ,17.79,82.0,broken clouds,High,21.9,39.76666667
1161,D6D5,ALHRES09DEL01,30.0,4.6,16.89756628544272,70.17459636928464,0.04,0.04,Buffet ,scooter ,26.28,85.0,broken clouds,High,13.4,36.302015048631304
1162,4C2F,PUNERES19DEL03,20.0,4.6,18.563934,73.915367,18.593934,73.945367,Snack ,scooter ,19.17,65.0,clear sky,Moderate,8.68,29.88333333
1163,5EC6,SURRES16DEL02,30.0,4.1,21.160437,72.774209,21.240437,72.854209,Meal ,motorcycle ,22.99,43.0,clear sky,High,15.7,36.78333333
1164,6A10,SURRES06DEL02,21.0,4.5,21.185047,72.80859,21.235047,72.85859,Meal ,motorcycle ,22.97,43.0,clear sky,Moderate,11.12,26.3
1165,19DF,INDORES11DEL01,20.0,4.5,22.751234,75.88949,22.861234,75.99949,Drinks ,motorcycle ,17.3,53.0,clear sky,High,22.02,50.65
1166,D644,KOCRES11DEL01,34.0,4.8,10.006881,76.345397,10.116881,76.455397,Drinks ,scooter ,23.89,88.0,mist,Very High,24.21,63.76666667
1167,7298,MYSRES15DEL02,21.0,4.9,12.352058,76.60665,12.432058,76.68665,Drinks ,motorcycle ,18.36,82.0,scattered clouds,High,19.48,43.68333333
1168,F2C,VADRES14DEL02,21.0,4.5,22.311603,73.165012,22.391603,73.245012,Meal ,motorcycle ,22.63,43.0,clear sky,Moderate,15.98,30.91666667
1169,ADCB,COIMBRES03DEL02,28.0,4.9,11.025083,77.015393,11.105083,77.095393,Meal ,scooter ,25.02,73.0,mist,High,15.95,36.41666667
1170,4181,HYDRES06DEL03,39.0,4.6,17.455894,78.375467,17.545894,78.465467,Snack ,motorcycle ,21.19,65.0,broken clouds,Very High,21.71,54.8
1171,9D9C,JAPRES16DEL01,33.0,4.4,26.849596,75.800512,26.889596,75.840512,Buffet ,motorcycle ,19.38,68.0,haze,Low,7.51,21.31666667
1172,1984,COIMBRES03DEL01,34.0,4.5,11.025083,77.015393,11.095083,77.085393,Buffet ,motorcycle ,25.06,73.0,mist,High,13.92,36.98333333
1173,2460,RANCHIRES01DEL03,33.0,5.0,23.416792,85.316842,23.506792,85.406842,Buffet ,motorcycle ,17.41,69.0,clear sky,High,18.92,37.5
1174,BE89,MUMRES18DEL02,23.0,4.5,19.1093,72.825451,19.1293,72.845451,Meal ,electric_scooter ,26.95,44.0,smoke,Low,4.32,24.53333333
1175,7DDF,BANGRES02DEL01,37.0,4.9,12.970221,77.645396,13.010221,77.685396,Drinks ,motorcycle ,20.01,92.0,mist,Moderate,7.62,36.11666667
1176,7B07,MUMRES07DEL01,38.0,4.1,19.091458,72.827808,19.161458,72.897808,Snack ,electric_scooter ,26.26,44.0,smoke,Very High,18.18,62.21666667
1177,35EC,MUMRES16DEL01,35.0,4.1,19.120083,72.907385,19.230083,73.017385,Buffet ,motorcycle ,27.05,49.0,clear sky,Very High,23.45,48.0
1178,C6BB,LUDHRES18DEL03,34.0,5.0,30.890184,75.829615,30.920184,75.859615,Meal ,scooter ,18.88,57.0,clear sky,Moderate,5.97,24.48333333
1179,A925,HYDRES14DEL01,27.0,4.3,17.426228,78.407495,17.496228,78.477495,Meal ,motorcycle ,21.29,64.0,overcast clouds,High,18.26,46.73333333
1180,182F,RANCHIRES09DEL02,20.0,4.6,23.351058,85.325731,23.371058,85.345731,Drinks ,scooter ,17.58,69.0,clear sky,Low,4.15,26.86666667
1181,CB99,GOARES05DEL02,37.0,4.7,16.89756628544272,70.17459636928464,0.05,0.05,Drinks ,scooter ,26.26,85.0,overcast clouds,High,13.4,36.30585287663095
1182,7B2D,INDORES06DEL02,22.0,5.0,22.728163,75.884212,22.858163,76.014212,Drinks ,motorcycle ,17.31,53.0,clear sky,Very High,27.88,57.85
1183,1630,JAPRES04DEL02,38.0,5.0,26.902328,75.794257,26.952328,75.844257,Buffet ,electric_scooter ,19.81,68.0,haze,High,9.34,36.06666667
1184,10D6,SURRES13DEL03,36.0,4.6,21.170096,72.789122,21.200096,72.819122,Snack ,scooter ,23.39,43.0,clear sky,Low,6.06,19.96666667
1185,B849,PUNERES13DEL02,27.0,4.6,18.56245,73.916619,18.61245,73.966619,Drinks ,electric_scooter ,18.93,65.0,clear sky,High,12.48,42.66666667
1186,E45,SURRES13DEL02,36.0,4.6,21.170096,72.789122,21.190096,72.809122,Meal ,electric_scooter ,23.61,44.0,clear sky,Very Low,5.52,10.86666667
1187,B47E,RANCHIRES16DEL01,32.0,4.6,23.371292,85.327872,23.441292,85.397872,Snack ,motorcycle ,17.77,68.0,clear sky,High,18.75,40.36666667
1188,7A87,BANGRES01DEL03,20.0,4.8,12.933284,77.615428,12.963284,77.645428,Buffet ,scooter ,19.77,91.0,mist,Moderate,7.17,32.81666667
1189,C885,AURGRES05DEL02,31.0,4.3,19.875522,75.367127,20.005522,75.497127,Buffet ,motorcycle ,17.23,82.0,mist,Very High,31.41,55.6
1190,E95,CHENRES11DEL02,20.0,4.7,13.064181,80.236442,13.114181,80.286442,Drinks ,motorcycle ,26.36,88.0,mist,High,11.21,53.25
1191,7638,INDORES15DEL02,32.0,4.9,22.760072,75.892574,22.780072,75.912574,Meal ,motorcycle ,17.15,72.0,haze,Low,4.19,16.33333333
1192,4F16,VADRES16DEL03,30.0,4.9,16.89756628544272,70.17459636928464,0.09,0.09,Buffet ,motorcycle ,26.27,84.0,broken clouds,High,13.4,36.309691110363545
1193,81D7,PUNERES16DEL02,22.0,4.8,18.536718,73.830327,18.586718,73.880327,Drinks ,scooter ,19.25,65.0,clear sky,High,11.72,40.13333333
1194,A22D,PUNERES14DEL01,25.0,4.9,18.516216,73.842527,18.526216,73.852527,Drinks ,scooter ,19.32,64.0,clear sky,Low,2.53,20.06666667
1195,72D,MUMRES08DEL02,29.0,4.6,19.065838,72.832658,19.195838,72.962658,Drinks ,motorcycle ,24.74,49.0,clear sky,Very High,28.63,64.38333333
1196,3641,JAPRES09DEL03,29.0,4.8,26.911378,75.789034,26.941378,75.819034,Drinks ,motorcycle ,19.7,68.0,haze,Moderate,7.27,40.7
1197,EA8,COIMBRES18DEL02,20.0,4.8,11.02091,76.940432,11.10091,77.020432,Buffet ,motorcycle ,24.92,73.0,mist,High,15.72,47.63333333
1198,7B13,HYDRES19DEL02,32.0,4.6,17.458998,78.500366,17.538998,78.580366,Buffet ,scooter ,21.2,65.0,broken clouds,Very High,18.31,51.33333333
1199,5.50E+06,MUMRES03DEL01,32.0,4.8,19.22384,72.841347,19.26384,72.881347,Drinks ,motorcycle ,26.79,44.0,smoke,Moderate,9.02,44.18333333
1200,A101,JAPRES13DEL02,30.0,4.9,26.846156,75.8023,26.896156,75.8523,Drinks ,motorcycle ,18.96,68.0,haze,Moderate,10.08,33.63333333
1201,102A,VADRES14DEL02,38.0,4.8,22.311603,73.165012,22.331603,73.185012,Buffet ,scooter ,22.88,42.0,clear sky,Low,5.53,14.36666667
1202,E1A5,DEHRES13DEL01,31.0,4.5,30.366322,78.070453,30.476322,78.180453,Buffet ,motorcycle ,8.97,81.0,clear sky,Very High,33.83,87.16666667
1203,DB73,DEHRES06DEL03,39.0,4.0,30.361281,78.068022,30.421281,78.128022,Snack ,motorcycle ,13.45,78.0,clear sky,Very High,15.13,51.56666667
1204,69AC,INDORES11DEL02,32.0,4.6,22.751234,75.88949,22.801234,75.93949,Meal ,motorcycle ,17.17,72.0,haze,Moderate,12.32,25.2
1205,5A45,COIMBRES03DEL01,32.0,4.9,11.025083,77.015393,11.035083,77.025393,Meal ,motorcycle ,24.88,73.0,mist,Low,4.02,16.08333333
1206,472E,VADRES010DEL01,35.0,4.9,22.310329,73.169083,22.320329,73.179083,Snack ,scooter ,22.9,42.0,clear sky,Low,2.9,15.08333333
1207,804A,RANCHIRES09DEL02,27.0,4.9,23.351058,85.325731,23.401058,85.375731,Meal ,scooter ,17.41,69.0,clear sky,Moderate,9.57,30.35
1208,7C19,VADRES08DEL02,30.0,4.2,16.89756628544272,70.17459636928464,0.05,0.05,Buffet ,motorcycle ,26.26,85.0,overcast clouds,High,13.4,36.31352974987198
1209,20D3,INDORES20DEL03,22.0,4.9,22.732225,75.874765,22.792225,75.934765,Meal ,scooter ,17.14,72.0,haze,Moderate,12.79,28.33333333
1210,8029,COIMBRES05DEL03,29.0,4.5,11.022169,76.999594,11.112169,77.089594,Drinks ,motorcycle ,25.12,73.0,mist,High,17.69,49.5
1211,6A01,PUNERES07DEL03,36.0,4.1,18.546947,73.900626,18.606947,73.960626,Buffet ,motorcycle ,18.95,65.0,clear sky,High,13.63,39.4
1212,2B00,VADRES09DEL03,39.0,4.6,16.89756628544272,70.17459636928464,0.06,0.06,Drinks ,scooter ,26.28,84.0,broken clouds,High,13.4,36.31736879519917
1213,8CC8,JAPRES04DEL01,29.0,4.7,26.902328,75.794257,26.942328,75.834257,Snack ,motorcycle ,19.63,68.0,haze,High,8.18,36.6
1214,3319,SURRES20DEL03,25.0,4.9,21.15276,72.778059,21.24276,72.868059,Meal ,motorcycle ,22.87,42.0,clear sky,High,20.48,44.05
1215,8271,BANGRES12DEL03,32.0,4.0,12.939496,77.625999,13.029496,77.715999,Snack ,motorcycle ,19.56,93.0,mist,Very High,17.99,58.43333333
1216,1122,SURRES15DEL01,31.0,4.0,21.160522,72.771477,21.230522,72.841477,Drinks ,motorcycle ,22.98,43.0,clear sky,Moderate,12.33,37.48333333
1217,9.00E+75,HYDRES07DEL02,22.0,4.8,17.424114,78.347554,17.444114,78.367554,Buffet ,motorcycle ,21.1,66.0,broken clouds,Low,5.71,18.43333333
1218,2F86,COIMBRES15DEL02,20.0,4.9,11.006686,76.951736,11.136686,77.081736,Snack ,scooter ,25.14,73.0,mist,Very High,25.78,63.5
1219,D6B,VADRES18DEL01,29.0,4.6,16.89756628544272,70.17459636928464,0.01,0.01,Drinks ,motorcycle ,26.29,85.0,light rain,High,13.4,33.36666667
1220,6A50,MUMRES13DEL03,22.0,4.7,19.178321,72.834715,19.208321,72.864715,Meal ,scooter ,26.92,44.0,smoke,Moderate,7.42,29.58333333
1221,4B27,JAPRES04DEL01,20.0,4.9,26.902328,75.794257,26.942328,75.834257,Meal ,scooter ,19.63,68.0,haze,High,8.18,32.6
1222,36DC,MYSRES13DEL02,30.0,4.9,12.310972,76.659264,12.360972,76.709264,Drinks ,electric_scooter ,18.24,81.0,broken clouds,Moderate,9.7,39.85
1223,489D,JAPRES05DEL03,23.0,4.8,26.905287,75.794592,26.965287,75.854592,Meal ,scooter ,19.51,68.0,haze,High,11.38,39.71666667
1224,7B96,BANGRES12DEL01,28.0,4.8,12.939496,77.625999,13.049496,77.735999,Snack ,motorcycle ,19.36,93.0,mist,Very High,20.9,60.66666667
1225,7421,CHENRES01DEL02,30.0,5.0,13.005801,80.250744,13.055801,80.300744,Snack ,motorcycle ,26.52,88.0,mist,Moderate,9.26,37.76666667
1226,C3A8,KNPRES19DEL03,25.0,4.8,26.49095,80.318656,26.55095,80.378656,Drinks ,scooter ,21.75,56.0,clear sky,Moderate,12.98,39.33333333
1227,C06A,DEHRES12DEL02,37.0,4.7,16.89756628544272,70.17459636928464,0.05,0.05,Snack ,scooter ,26.26,85.0,overcast clouds,High,13.4,36.32120824638802
1228,E0AB,KNPRES09DEL03,28.0,4.6,26.473698,80.352677,26.533698,80.412677,Snack ,motorcycle ,21.79,54.0,clear sky,High,14.27,37.96666667
1229,6624,SURRES15DEL01,25.0,4.7,21.160522,72.771477,21.230522,72.841477,Buffet ,scooter ,22.98,43.0,clear sky,Moderate,12.33,30.48333333
1230,43CF,COIMBRES04DEL02,27.0,4.7,11.024839,77.007003,11.044839,77.027003,Snack ,motorcycle ,24.88,73.0,mist,Low,4.35,19.41666667
1231,C9D2,GOARES19DEL03,35.0,4.6,16.89756628544272,70.17459636928464,0.09,0.09,Meal ,scooter ,26.27,84.0,broken clouds,High,13.4,36.3250481034814
1232,6C22,COIMBRES05DEL03,21.0,4.8,11.022169,76.999594,11.082169,77.059594,Meal ,scooter ,23.97,78.0,mist,Moderate,12.1,31.28333333
1233,58B4,INDORES18DEL01,24.0,4.9,22.753839,75.897429,22.863838,76.007429,Meal ,scooter ,17.31,53.0,clear sky,High,25.66,41.0
1234,3638,JAPRES15DEL01,22.0,4.6,26.891191,75.802083,27.001191,75.912083,Meal ,motorcycle ,19.95,46.0,clear sky,Very High,20.5,52.5
1235,8BFA,INDORES010DEL02,38.0,4.9,22.75004,75.902847,22.80004,75.952847,Snack ,motorcycle ,17.17,72.0,haze,Moderate,12.14,29.08333333
1236,7B31,HYDRES18DEL03,27.0,4.1,17.450851,78.379347,17.480851,78.409347,Drinks ,motorcycle ,21.36,67.0,broken clouds,Moderate,8.47,31.38333333
1237,CEAD,LUDHRES15DEL03,26.0,4.5,30.899584,75.809346,30.929584,75.839346,Snack ,electric_scooter ,19.1,55.0,clear sky,Low,10.43,24.18333333
1238,A62C,MYSRES18DEL02,21.0,4.8,12.337928,76.617889,12.357928,76.637889,Meal ,motorcycle ,17.89,77.0,scattered clouds,Low,4.48,14.76666667
1239,A563,COIMBRES16DEL02,32.0,4.5,11.010375,76.95295,11.030375,76.97295,Drinks ,motorcycle ,24.87,73.0,mist,Low,4.74,28.91666667
1240,C3A1,ALHRES07DEL03,35.0,4.6,25.449659,81.839744,25.479659,81.869744,Meal ,scooter ,22.21,54.0,clear sky,Low,6.78,20.03333333
1241,B77B,MUMRES05DEL02,29.0,4.9,18.927584,72.832585,19.007584,72.912585,Buffet ,motorcycle ,26.18,44.0,smoke,High,20.12,52.43333333
1242,58CF,CHENRES010DEL03,23.0,4.5,13.066762,80.251865,13.096762,80.281865,Drinks ,motorcycle ,26.36,88.0,mist,Moderate,6.28,39.55
1243,6487,RANCHIRES05DEL01,31.0,4.9,23.355164,85.324097,23.395164,85.364097,Buffet ,motorcycle ,17.62,68.0,clear sky,Moderate,7.54,24.16666667
1244,9D1,CHENRES07DEL01,20.0,4.8,13.081878,80.248519,13.121878,80.288519,Drinks ,electric_scooter ,26.34,88.0,mist,High,8.72,46.5
1245,2846,PUNERES03DEL01,39.0,4.8,18.554382,73.798206,18.594382,73.838206,Buffet ,scooter ,19.2,65.0,clear sky,Moderate,9.46,32.73333333
1246,8240,HYDRES07DEL02,33.0,4.9,17.424114,78.347554,17.474114,78.397554,Snack ,motorcycle ,21.23,65.0,broken clouds,Moderate,12.01,32.4
1247,1D1B,HYDRES13DEL02,28.0,4.8,17.431477,78.40035,17.481477,78.45035,Snack ,motorcycle ,21.4,64.0,broken clouds,High,13.99,40.93333333
1248,C649,KOLRES13DEL03,22.0,4.9,22.553227,88.353273,22.613227,88.413273,Meal ,motorcycle ,22.99,83.0,haze,High,12.01,44.16666667
1249,158C,HYDRES09DEL01,34.0,4.7,17.431668,78.408321,17.441668,78.418321,Meal ,motorcycle ,21.27,65.0,broken clouds,Low,3.22,14.83333333
1250,2A1B,CHENRES06DEL03,26.0,4.8,13.054347,80.257221,13.084347,80.287221,Meal ,motorcycle ,26.42,87.0,mist,Moderate,7.57,25.93333333
1251,3.90E+02,COIMBRES010DEL01,21.0,4.9,11.003008,76.97544,11.113008,77.08544,Meal ,motorcycle ,25.12,73.0,mist,Very High,20.21,49.16666667
1252,AC94,RANCHIRES17DEL03,22.0,4.9,23.374878,85.335739,23.434878,85.395739,Snack ,motorcycle ,17.79,68.0,clear sky,High,17.81,44.36666667
1253,A8E0,BANGRES08DEL03,30.0,4.7,12.906229,77.596791,12.936229,77.626791,Meal ,motorcycle ,19.81,91.0,mist,Moderate,6.35,29.91666667
1254,17CC,JAPRES05DEL02,23.0,4.7,26.905287,75.794592,27.035287,75.924592,Meal ,electric_scooter ,19.81,47.0,clear sky,Very High,31.21,69.4
1255,BA4D,CHENRES14DEL01,33.0,4.2,13.026279,80.174568,13.036279,80.184568,Buffet ,motorcycle ,26.41,88.0,mist,Low,2.38,19.75
1256,8598,MYSRES09DEL01,36.0,4.3,12.323194,76.630583,12.433194,76.740583,Snack ,scooter ,17.79,82.0,broken clouds,High,22.23,40.0
1257,89FB,RANCHIRES11DEL03,29.0,5.0,23.359194,85.325447,23.419194,85.385447,Meal ,motorcycle ,17.84,68.0,clear sky,High,11.34,40.7
1258,BE99,BANGRES14DEL01,36.0,4.9,12.949934,77.699386,12.959934,77.709386,Drinks ,motorcycle ,19.83,93.0,mist,Low,3.08,25.8
1259,65A,BANGRES02DEL01,27.0,5.0,12.970221,77.645396,13.010221,77.685396,Meal ,motorcycle ,20.01,92.0,mist,Moderate,7.62,26.98333333
1260,551,CHENRES19DEL03,29.0,4.6,12.986047,80.218114,13.016047,80.248114,Meal ,motorcycle ,26.53,87.0,mist,Moderate,8.99,29.36666667
1261,9A98,COIMBRES06DEL03,30.0,4.9,11.021278,76.995017,11.081278,77.055017,Buffet ,scooter ,23.97,78.0,mist,Moderate,12.91,35.98333333
1262,A5B3,MYSRES16DEL02,39.0,4.1,12.316967,76.603067,12.366967,76.653067,Snack ,motorcycle ,18.28,81.0,scattered clouds,High,13.43,42.96666667
1263,BF45,DEHRES14DEL03,29.0,4.6,30.319528,78.040267,30.349528,78.070267,Drinks ,motorcycle ,16.24,73.0,clear sky,Moderate,5.24,30.0
1264,438E,PUNERES010DEL02,33.0,4.9,18.539299,73.897902,18.559299,73.917902,Meal ,motorcycle ,19.26,64.0,clear sky,Low,5.7,20.3
1265,45B4,VADRES09DEL03,31.0,4.9,16.89756628544272,70.17459636928464,0.09,0.09,Buffet ,scooter ,26.27,84.0,broken clouds,High,13.4,36.328888366522264
1266,B036,PUNERES01DEL03,31.0,4.8,18.569156,73.774723,18.629156,73.834723,Buffet ,scooter ,18.93,64.0,clear sky,High,15.49,40.05
1267,206E,MYSRES19DEL01,24.0,4.5,12.334022,76.618203,12.444022,76.728203,Buffet ,scooter ,18.13,82.0,broken clouds,Moderate,20.78,32.21666667
1268,A378,HYDRES08DEL01,21.0,5.0,17.438263,78.397865,17.508263,78.467865,Snack ,motorcycle ,21.38,64.0,overcast clouds,Very High,17.8,54.15
1269,CF10,BHPRES08DEL02,27.0,4.6,23.232537,77.429845,23.252537,77.449845,Snack ,scooter ,18.36,57.0,clear sky,Low,5.25,18.05
